domain,size,members,mean_acc,mean_rho,n_eff,evidence,plurality_acc,n_items,strict_acc,n_items_strict
science,5,bytedance_seed+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.8843522998299227,0.5292802831971513,1.6040441763413136,6.787563599842403,0.904,250,0.9293193717277487,191
science,5,bytedance_seed+glm_46+gpt5_mini+kimi_k2+qwen_3,0.898219381058061,0.5840298731859364,1.4987472753524842,6.556748375800319,0.9086666666666666,250,0.95,140
science,5,claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini,0.8743838148292093,0.47240524633973713,1.7303307337999903,7.159265724473328,0.8833333333333333,250,0.9562043795620438,137
science,5,claude_sonnet+deepseek_v4+gemini_pro+glm_46+kimi_k2,0.8719633445664154,0.46306734209670497,1.7529901121603704,7.2147031700996465,0.8933333333333333,250,0.9425675675675675,148
science,5,claude_sonnet+deepseek_v4+gemini_pro+glm_46+qwen_3,0.8721204403436126,0.5222793699486288,1.6185852537834187,6.66381783393438,0.894,250,0.9429530201342282,149
science,5,claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2,0.8823934520932971,0.4526634170450311,1.7789456084916573,7.49384023898102,0.8953333333333332,250,0.9447513812154696,181
science,5,claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+qwen_3,0.8825505478704944,0.529652988887616,1.6032773782903853,6.7562631328050315,0.897,250,0.9447513812154696,181
science,5,claude_sonnet+deepseek_v4+gemini_pro+kimi_k2+qwen_3,0.8801300776077005,0.49818718695673636,1.6707049008476014,7.0017356411970635,0.897,250,0.9311926605504587,218
science,5,claude_sonnet+deepseek_v4+glm_46+gpt5_mini+kimi_k2,0.8962605333214354,0.5088374016060108,1.647256707898804,7.171452482211582,0.89,250,0.9456521739130435,138
science,5,claude_sonnet+deepseek_v4+glm_46+gpt5_mini+qwen_3,0.8964176290986327,0.5725473242643928,1.5196694015361119,6.618561186156018,0.8833333333333333,250,0.9492753623188406,138
science,5,claude_sonnet+deepseek_v4+glm_46+kimi_k2+qwen_3,0.8939971588358387,0.5503148750727083,1.5618852515848065,6.76212171629172,0.8913333333333333,250,0.9362416107382551,149
science,5,claude_sonnet+deepseek_v4+gpt5_mini+kimi_k2+qwen_3,0.9044272663627204,0.5520026070038658,1.558598424847732,6.927407187737042,0.8966666666666666,250,0.9395604395604396,182
science,5,claude_sonnet+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.8739633445664154,0.46896875125681375,1.7386012922187537,7.186839178072304,0.888,250,0.9424460431654677,139
science,5,claude_sonnet+gemini_pro+glm_46+gpt5_mini+qwen_3,0.8741204403436127,0.526130864856363,1.610553138137774,6.65982593958532,0.8833333333333333,250,0.9388489208633094,139
science,5,claude_sonnet+gemini_pro+glm_46+kimi_k2+qwen_3,0.8716999700808188,0.5135636798370595,1.637060579239106,6.733718605974844,0.8873333333333333,250,0.9243421052631579,152
science,5,claude_sonnet+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.8821300776077005,0.4970009357215198,1.6733580109811228,7.044807840272012,0.896,250,0.9315789473684211,190
science,5,claude_sonnet+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8959971588358387,0.5591286473424181,1.5448717631066744,6.721340938798183,0.8953333333333332,250,0.9428571428571428,140
science,5,deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.877518900121971,0.47142983699361496,1.7326702277924544,7.218938914828774,0.8873333333333333,250,0.948905109489051,137
science,5,deepseek_v4+gemini_pro+glm_46+gpt5_mini+qwen_3,0.8776759958991681,0.5525229762625379,1.557587803680619,6.491759278626584,0.8843333333333333,250,0.9452554744525548,137
science,5,deepseek_v4+gemini_pro+glm_46+kimi_k2+qwen_3,0.8752555256363742,0.5135792296173635,1.6370272415953304,6.786252247303371,0.8923333333333333,250,0.9358108108108109,148
science,5,deepseek_v4+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.885685633163256,0.5162905812774494,1.6312349786632896,6.923996092071115,0.8993333333333332,250,0.9368131868131868,182
science,5,deepseek_v4+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8995527143913943,0.5708508231641365,1.5228101924557018,6.684358839421946,0.8886666666666666,250,0.9492753623188406,138
science,5,gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8772555256363741,0.5310844179227547,1.6003391839825674,6.6636813588210355,0.8993333333333332,250,0.9460431654676259,139
science,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini,0.8786531790243411,0.4927923228126387,1.7321208109353319,7.235002978808203,0.9053333333333332,250,0.9562043795620438,137
science,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+kimi_k2,0.8766361204720129,0.4859196540429275,1.7494760398349796,7.274633150403634,0.9053333333333332,250,0.9459459459459459,148
science,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+qwen_3,0.8767670336196772,0.5372192694231875,1.6277382452833873,6.7703970320777875,0.9073333333333332,250,0.9463087248322147,149
science,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2,0.8853278767444143,0.48126953774532044,1.76141737376286,7.470357231931441,0.9073333333333332,250,0.9475138121546961,181
science,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+qwen_3,0.8854587898920786,0.5444208491193544,1.6119913909176418,6.838705543264226,0.9073333333333332,250,0.9475138121546961,181
science,6,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+kimi_k2+qwen_3,0.8834417313397503,0.522796248557745,1.6602189100932097,7.010537669715542,0.9073333333333332,250,0.9357798165137615,218
science,6,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+gpt5_mini+kimi_k2,0.896883777767863,0.5220739453669923,1.6618796560927052,7.246284125865196,0.9046666666666666,250,0.9528985507246377,138
science,6,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+gpt5_mini+qwen_3,0.8970146909155273,0.5763721572848909,1.5456504831350595,6.741679894144082,0.9093333333333332,250,0.9528985507246377,138
science,6,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+kimi_k2+qwen_3,0.8949976323631991,0.5609031252160784,1.5770732964978011,6.844597070323201,0.9073333333333332,250,0.9463087248322147,149
science,6,bytedance_seed+claude_sonnet+deepseek_v4+gpt5_mini+kimi_k2+qwen_3,0.9036893886356004,0.5643141135736922,1.5700351186623753,6.964882683432023,0.9153333333333332,250,0.945054945054945,182
science,6,bytedance_seed+claude_sonnet+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.8783027871386796,0.4873877614919576,1.7457395479306042,7.286158015695031,0.8986666666666667,250,0.948441247002398,139
science,6,bytedance_seed+claude_sonnet+gemini_pro+glm_46+gpt5_mini+qwen_3,0.8784337002863438,0.5373207673706344,1.6275141744336454,6.794717426181266,0.8993333333333332,250,0.9460431654676259,139
science,6,bytedance_seed+claude_sonnet+gemini_pro+glm_46+kimi_k2+qwen_3,0.8764166417340156,0.5282952447500758,1.647683420494934,6.848019908654204,0.9053333333333332,250,0.9407894736842105,152
science,6,bytedance_seed+claude_sonnet+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.8851083980064169,0.5195392490765581,1.6677339026884987,7.069433298748959,0.9073333333333332,250,0.9315789473684211,190
science,6,bytedance_seed+claude_sonnet+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8966642990298656,0.5643128080715091,1.5700378003972009,6.842104154616516,0.91,250,0.9464285714285714,140
science,6,bytedance_seed+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.8812657501016425,0.48957682013791504,1.7401977052534925,7.31178174098429,0.8986666666666666,250,0.9525547445255474,137
science,6,bytedance_seed+deepseek_v4+gemini_pro+glm_46+gpt5_mini+qwen_3,0.8813966632493068,0.5554638431295078,1.5884281040228236,6.676080283489119,0.9053333333333332,250,0.9525547445255474,137
science,6,bytedance_seed+deepseek_v4+gemini_pro+glm_46+kimi_k2+qwen_3,0.8793796046969785,0.5288539460917017,1.6464203925007226,6.888281876518209,0.9013333333333332,250,0.9459459459459459,148
science,6,bytedance_seed+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.8880713609693799,0.5329473476019345,1.6372253804126227,6.988357637096111,0.9093333333333332,250,0.9423076923076923,182
science,6,bytedance_seed+deepseek_v4+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8996272619928285,0.572675926774078,1.5530443727035732,6.818353174176504,0.91,250,0.9492753623188406,138
science,6,bytedance_seed+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8810462713636452,0.5380579063042535,1.6258886867141256,6.828082357646254,0.904,250,0.9460431654676259,139
science,6,claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.8794138982497907,0.47289533255631877,1.7833382725976399,7.4616945619534,0.89,250,0.9525547445255474,137
science,6,claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+qwen_3,0.879544811397455,0.5292564617598792,1.6455116449761698,6.887044279853996,0.892,250,0.9525547445255474,137
science,6,claude_sonnet+deepseek_v4+gemini_pro+glm_46+kimi_k2+qwen_3,0.8775277528451267,0.5101652805882001,1.6897474894944038,7.040246245920671,0.892,250,0.9425675675675675,148
science,6,claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.8862195091175281,0.5076329528153698,1.6957944019222277,7.206987452479127,0.9,250,0.9419889502762431,181
science,6,claude_sonnet+deepseek_v4+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8977754101409766,0.5522802797422554,1.595150148573802,6.970761900104603,0.8913333333333333,250,0.9492753623188406,138
science,6,claude_sonnet+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8791944195117933,0.5159795494894881,1.6760255245497317,7.0092194487261725,0.89,250,0.9460431654676259,139
science,6,deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8821573824747563,0.5259596442063096,1.652984445591267,6.95946961475662,0.8973333333333332,250,0.948905109489051,137
science,7,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2,0.8823547699283921,0.4902736248791529,1.7759097465637717,7.480389741214272,0.9046666666666667,250,0.9562043795620438,137
science,7,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+qwen_3,0.8824669811978186,0.5389779529857275,1.6533346023971325,6.965873400217725,0.9073333333333332,250,0.9562043795620438,137
science,7,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+kimi_k2+qwen_3,0.8807380738672516,0.5248789669528451,1.6870421993128604,7.07994710376926,0.9053333333333332,250,0.9459459459459459,148
science,7,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+gpt5_mini+kimi_k2+qwen_3,0.8881881506721669,0.524702899784282,1.6874718287870132,7.204813920956183,0.9093333333333332,250,0.9447513812154696,181
science,7,bytedance_seed+claude_sonnet+deepseek_v4+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8980932086922658,0.5589903365756422,1.6077384514362598,7.0313474140219,0.9073333333333332,250,0.9492753623188406,138
science,7,bytedance_seed+claude_sonnet+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8821666452958229,0.5272704695077824,1.6812281773797129,7.078532455746247,0.9026666666666667,250,0.9448441247002397,139
science,7,bytedance_seed+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8847063278355055,0.5347907763208143,1.6632037742701498,7.043664308419743,0.9053333333333332,250,0.948905109489051,137
science,7,claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8831190262482039,0.5163099287368316,1.708208853009681,7.2078358842247185,0.894,250,0.948905109489051,137
science,8,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro+glm_46+gpt5_mini+kimi_k2+qwen_3,0.8852291479671783,0.5270243694678848,1.7060586414610985,7.233916507115394,0.9046666666666667,250,0.9525547445255474,137
medicine,3,bytedance_seed+claude_sonnet+deepseek_v4,0.8371321564562905,0.6396161951428551,1.3162326109379041,5.046787833365296,0.8426666666666667,250,0.8594202898550725,230
medicine,3,bytedance_seed+claude_sonnet+gemini_pro,0.8299304035876979,0.6870166808480057,1.2636722164076064,4.779661575871679,0.8366666666666667,250,0.8367911479944674,241
medicine,3,bytedance_seed+claude_sonnet+glm_46,0.8385065452497354,0.6749560137315099,1.2766435359875232,4.90790587762116,0.8460000000000001,250,0.8860759493670886,158
medicine,3,bytedance_seed+claude_sonnet+gpt5_mini,0.8377758181762975,0.6731216016855338,1.2786398254407805,4.90869305373996,0.8526666666666668,250,0.8660968660968662,234
medicine,3,bytedance_seed+claude_sonnet+kimi_k2,0.8258653629372913,0.6580359562943585,1.2952965681652102,4.8623199591638855,0.8326666666666667,250,0.8284923928077454,241
medicine,3,bytedance_seed+claude_sonnet+qwen_3,0.8180205476470332,0.6257233923584106,1.3324765303645982,4.930453977287454,0.838,250,0.8388429752066116,242
medicine,3,bytedance_seed+deepseek_v4+gemini_pro,0.8299418426176682,0.6998170050732161,1.2501906487885344,4.728770774727575,0.8313333333333335,250,0.8567251461988306,228
medicine,3,bytedance_seed+deepseek_v4+glm_46,0.8385179842797058,0.7083954766800614,1.2413154707605254,4.77219615021555,0.824,250,0.8709677419354839,155
medicine,3,bytedance_seed+deepseek_v4+gpt5_mini,0.8377872572062678,0.7033422568212154,1.246528152316735,4.785521392585537,0.8340000000000001,250,0.8660714285714286,224
medicine,3,bytedance_seed+deepseek_v4+kimi_k2,0.8258768019672615,0.6419330696860591,1.3135620990575052,4.930990098120271,0.8413333333333334,250,0.8666666666666667,230
medicine,3,bytedance_seed+deepseek_v4+qwen_3,0.8180319866770035,0.6312352945805363,1.3259840876483635,4.906532416943464,0.826,250,0.8565217391304348,230
medicine,3,bytedance_seed+gemini_pro+glm_46,0.8313162314111132,0.7193545794845179,1.230158991680767,4.66502008916791,0.8300000000000001,250,0.8782051282051282,156
medicine,3,bytedance_seed+gemini_pro+gpt5_mini,0.8305855043376753,0.7058376645856992,1.2439485380607753,4.710841954590218,0.834,250,0.853448275862069,232
medicine,3,bytedance_seed+gemini_pro+kimi_k2,0.8186750490986691,0.7083789239714396,1.2413324746430723,4.598666460966484,0.8486666666666667,250,0.8521617852161785,239
medicine,3,bytedance_seed+gemini_pro+qwen_3,0.810830233808411,0.6629693798122306,1.2898018004929634,4.71117962920378,0.8333333333333334,250,0.8388888888888889,240
medicine,3,bytedance_seed+glm_46+gpt5_mini,0.839161645999713,0.686614649733948,1.2641003550194803,4.865810585155338,0.8273333333333334,250,0.8867521367521366,156
medicine,3,bytedance_seed+glm_46+kimi_k2,0.8272511907607069,0.6683944845492737,1.2838129756994259,4.831622936866397,0.8293333333333334,250,0.8888888888888887,159
medicine,3,bytedance_seed+glm_46+qwen_3,0.8194063754704487,0.6031865872691166,1.359697459441721,5.043873031724136,0.822,250,0.8853503184713376,157
medicine,3,bytedance_seed+gpt5_mini+kimi_k2,0.8265204636872688,0.6482605890905472,1.306323681445899,4.909673348555898,0.8413333333333333,250,0.8591954022988505,232
medicine,3,bytedance_seed+gpt5_mini+qwen_3,0.8186756483970106,0.6580700951626373,1.295258383983521,4.798446750967696,0.8293333333333334,250,0.8475783475783476,234
medicine,3,bytedance_seed+kimi_k2+qwen_3,0.8067651931580043,0.6397441582735599,1.3160848328208514,4.772585780491239,0.828,250,0.8333333333333334,240
medicine,3,claude_sonnet+deepseek_v4+gemini_pro,0.8395953187397351,0.6193514916815247,1.3400616438601007,5.162513390644237,0.856,250,0.8777292576419214,229
medicine,3,claude_sonnet+deepseek_v4+glm_46,0.8481714604017728,0.6691705085081994,1.2829608590742867,5.026070410005366,0.8526666666666668,250,0.8888888888888888,156
medicine,3,claude_sonnet+deepseek_v4+gpt5_mini,0.8474407333283348,0.6396534943866882,1.316189532509822,5.148791735087827,0.856,250,0.8839285714285714,224
medicine,3,claude_sonnet+deepseek_v4+kimi_k2,0.8355302780893287,0.5809424250297001,1.3876779792029956,5.304488819786747,0.8580000000000001,250,0.8787878787878788,231
medicine,3,claude_sonnet+deepseek_v4+qwen_3,0.8276854627990705,0.5530948202404075,1.4243731629575105,5.364953183539485,0.8466666666666667,250,0.873015873015873,231
medicine,3,claude_sonnet+gemini_pro+glm_46,0.8409697075331802,0.7128985396959576,1.2367069057367412,4.777009850282582,0.8473333333333333,250,0.881104033970276,157
medicine,3,claude_sonnet+gemini_pro+gpt5_mini,0.8402389804597422,0.6749178305344737,1.2766850251286468,4.92447015216025,0.8540000000000001,250,0.8706896551724139,232
medicine,3,claude_sonnet+gemini_pro+kimi_k2,0.8283285252207361,0.6801572076983823,1.271017107055928,4.793071352690059,0.8406666666666668,250,0.8402777777777779,240
medicine,3,claude_sonnet+gemini_pro+qwen_3,0.8204837099304779,0.6175978338554036,1.3421643766303792,4.988627256990592,0.8373333333333335,250,0.839557399723375,241
medicine,3,claude_sonnet+glm_46+gpt5_mini,0.84881512212178,0.6969353609025518,1.2532005060565024,4.915757354714699,0.8553333333333334,250,0.900212314225053,157
medicine,3,claude_sonnet+glm_46+kimi_k2,0.8369046668827739,0.681413313496046,1.269665732444804,4.866120692115504,0.8453333333333334,250,0.8895833333333332,160
medicine,3,claude_sonnet+glm_46+qwen_3,0.8290598515925156,0.5990555865321191,1.3648081301629083,5.1537931578086935,0.838,250,0.8860759493670886,158
medicine,3,claude_sonnet+gpt5_mini+kimi_k2,0.8361739398093357,0.6368156237746541,1.3194751801698834,5.049969266330905,0.8506666666666667,250,0.8649425287356322,232
medicine,3,claude_sonnet+gpt5_mini+qwen_3,0.8283291245190775,0.6294753001629746,1.328050290062617,5.008152037302581,0.8426666666666667,250,0.8575498575498575,234
medicine,3,claude_sonnet+kimi_k2+qwen_3,0.8164186692800713,0.6138474810520652,1.3466834782291748,4.968580730439943,0.84,250,0.8423236514522822,241
medicine,3,deepseek_v4+gemini_pro+glm_46,0.8409811465631506,0.7041044820587601,1.245739071941101,4.812004821593671,0.828,250,0.8701298701298703,154
medicine,3,deepseek_v4+gemini_pro+gpt5_mini,0.8402504194897125,0.6629049650844063,1.2898732441916494,4.9754500904956975,0.8380000000000001,250,0.873873873873874,222
medicine,3,deepseek_v4+gemini_pro+kimi_k2,0.8283399642507062,0.621820800504334,1.3371119516821661,5.042425999843207,0.8466666666666668,250,0.8762736535662301,229
medicine,3,deepseek_v4+gemini_pro+qwen_3,0.8204951489604482,0.5808762154917804,1.3877629820150361,5.158218336326016,0.832,250,0.8646288209606987,229
medicine,3,deepseek_v4+glm_46+gpt5_mini,0.8488265611517503,0.7055616341758254,1.2442333576959468,4.880694067664464,0.8333333333333334,250,0.8917748917748919,154
medicine,3,deepseek_v4+glm_46+kimi_k2,0.836916105912744,0.6437160450253384,1.3115143452995521,5.026619594351022,0.8186666666666668,250,0.8832271762208067,157
medicine,3,deepseek_v4+glm_46+qwen_3,0.829071290622486,0.5829731068918367,1.3850759455191295,5.230440352562006,0.8133333333333334,250,0.8795698924731183,155
medicine,3,deepseek_v4+gpt5_mini+kimi_k2,0.836185378839306,0.5958995474910768,1.3687385887092116,5.238627239942477,0.846,250,0.8839285714285714,224
medicine,3,deepseek_v4+gpt5_mini+qwen_3,0.8283405635490478,0.6101740127098223,1.3511395356288802,5.095331568659969,0.8306666666666667,250,0.8735119047619045,224
medicine,3,deepseek_v4+kimi_k2+qwen_3,0.8164301083100417,0.5482226518549321,1.4309936895044233,5.279751974880744,0.8366666666666667,250,0.873015873015873,231
medicine,3,gemini_pro+glm_46+gpt5_mini,0.8416248082831577,0.7043845874229172,1.245449348708145,4.816889996307283,0.838,250,0.8903225806451613,155
medicine,3,gemini_pro+glm_46+kimi_k2,0.8297143530441516,0.7064894447933266,1.2432765213764072,4.700615632080877,0.8306666666666668,250,0.8839662447257384,158
medicine,3,gemini_pro+glm_46+qwen_3,0.8218695377538934,0.6110347376061389,1.3500928001872692,5.030837342002538,0.824,250,0.8782051282051282,156
medicine,3,gemini_pro+gpt5_mini+kimi_k2,0.8289836259707135,0.6502092522190923,1.3041105321540913,4.92388537169197,0.8453333333333334,250,0.8666666666666667,230
medicine,3,gemini_pro+gpt5_mini+qwen_3,0.8211388106804552,0.6297719483841516,1.3277015791951328,4.940784810520392,0.838,250,0.8577586206896551,232
medicine,3,gemini_pro+kimi_k2+qwen_3,0.8092283554414491,0.6317710340501582,1.3253564147441526,4.827251024126781,0.8353333333333334,250,0.8423988842398885,239
medicine,3,glm_46+gpt5_mini+kimi_k2,0.8375597676327512,0.6443030102815003,1.3108416097157671,5.030232860156307,0.8366666666666668,250,0.9029535864978903,158
medicine,3,glm_46+gpt5_mini+qwen_3,0.8297149523424929,0.6040673533256116,1.3586127653188744,5.136687983356078,0.82,250,0.8846153846153846,156
medicine,3,glm_46+kimi_k2+qwen_3,0.8178044971034869,0.5853050144212034,1.3820999443183766,5.112066469119012,0.8206666666666668,250,0.8909853249475891,159
medicine,3,gpt5_mini+kimi_k2+qwen_3,0.8170737700300489,0.5974252446393084,1.366835697763638,5.048914752928826,0.8386666666666668,250,0.8606321839080461,232
medicine,4,bytedance_seed+claude_sonnet+deepseek_v4+gemini_pro,0.8341499303503479,0.6614503431864004,1.340324901588676,5.110060462766141,0.8416666666666668,250,0.8661504424778761,226
medicine,4,bytedance_seed+claude_sonnet+deepseek_v4+glm_46,0.8405820365968761,0.6730345485156564,1.3248965486493998,5.113822020325937,0.8466666666666667,250,0.8831168831168831,154
medicine,4,bytedance_seed+claude_sonnet+deepseek_v4+gpt5_mini,0.8400339912917977,0.663933387009073,1.3369876946014405,5.155030923942805,0.8506666666666668,250,0.8783783783783784,222
medicine,4,bytedance_seed+claude_sonnet+deepseek_v4+kimi_k2,0.831101149862543,0.6301319115382432,1.3838935451284053,5.245892144385724,0.8443333333333333,250,0.8695175438596491,228
medicine,4,bytedance_seed+claude_sonnet+deepseek_v4+qwen_3,0.8252175383948495,0.6124174255805523,1.4098147115044912,5.285859870029346,0.8423333333333334,250,0.8673245614035088,228
medicine,4,bytedance_seed+claude_sonnet+gemini_pro+glm_46,0.8351807219454317,0.6985564534399978,1.2921276578408645,4.935957530969736,0.843,250,0.882258064516129,155
medicine,4,bytedance_seed+claude_sonnet+gemini_pro+gpt5_mini,0.8346326766403532,0.685223444413428,1.309041736762988,4.995364917358214,0.8513333333333333,250,0.8673913043478261,230
medicine,4,bytedance_seed+claude_sonnet+gemini_pro+kimi_k2,0.8256998352110986,0.6833971922030465,1.3113930386125947,4.921234482456314,0.841,250,0.8407172995780591,237
medicine,4,bytedance_seed+claude_sonnet+gemini_pro+qwen_3,0.819816223743405,0.6483268217185125,1.3582433049479472,5.042243926253786,0.8393333333333333,250,0.8382352941176471,238
medicine,4,bytedance_seed+claude_sonnet+glm_46+gpt5_mini,0.8410647828868815,0.682906906513386,1.3120257209401995,5.068875690328483,0.8573333333333334,250,0.8935483870967742,155
medicine,4,bytedance_seed+claude_sonnet+glm_46+kimi_k2,0.8321319414576268,0.670699942017797,1.3279772354825992,5.0437070527250825,0.8373333333333333,250,0.8892405063291139,158
medicine,4,bytedance_seed+claude_sonnet+glm_46+qwen_3,0.8262483299899333,0.6257303949727889,1.3902447709999814,5.222444543874828,0.8433333333333334,250,0.8910256410256411,156
medicine,4,bytedance_seed+claude_sonnet+gpt5_mini+kimi_k2,0.8315838961525484,0.6540584427112733,1.3503589615406097,5.123422650127919,0.8453333333333333,250,0.8608695652173913,230
medicine,4,bytedance_seed+claude_sonnet+gpt5_mini+qwen_3,0.8257002846848547,0.6465975973423891,1.3606401141087754,5.106047098960363,0.846,250,0.8620689655172413,232
medicine,4,bytedance_seed+claude_sonnet+kimi_k2+qwen_3,0.8167674432556,0.6343377469945986,1.377878661912148,5.086883910056614,0.8373333333333333,250,0.8361344537815126,238
medicine,4,bytedance_seed+deepseek_v4+gemini_pro+glm_46,0.8351893012179095,0.707917885824139,1.2805107055838063,4.8916603141704815,0.8346666666666667,250,0.875,152
medicine,4,bytedance_seed+deepseek_v4+gemini_pro+gpt5_mini,0.834641255912831,0.6929754728911344,1.2991541388389054,4.957714134074412,0.8373333333333333,250,0.8727272727272727,220
medicine,4,bytedance_seed+deepseek_v4+gemini_pro+kimi_k2,0.8257084144835763,0.6679874498087622,1.3315746120333174,4.997048787456144,0.846,250,0.8738938053097345,226
medicine,4,bytedance_seed+deepseek_v4+gemini_pro+qwen_3,0.8198248030158828,0.6437244737394409,1.3646411949032435,5.066074247169135,0.837,250,0.8639380530973452,226
medicine,4,bytedance_seed+deepseek_v4+glm_46+gpt5_mini,0.8410733621593592,0.7009785043527624,1.2891018789035535,4.9803945338690125,0.8313333333333333,250,0.8848684210526315,152
medicine,4,bytedance_seed+deepseek_v4+glm_46+kimi_k2,0.8321405207301046,0.6656097689851832,1.334744021194708,5.069489535100994,0.84,250,0.8838709677419355,155
medicine,4,bytedance_seed+deepseek_v4+glm_46+qwen_3,0.826256909262411,0.6314476163553877,1.3820062821135957,5.191579309628143,0.8266666666666667,250,0.8790849673202614,153
medicine,4,bytedance_seed+deepseek_v4+gpt5_mini+kimi_k2,0.831592475425026,0.6473588657722246,1.3595839087426234,5.158506484664529,0.8473333333333333,250,0.8806306306306306,222
medicine,4,bytedance_seed+deepseek_v4+gpt5_mini+qwen_3,0.8257088639573325,0.6507054148185528,1.354960194237731,5.084812949628866,0.8393333333333333,250,0.8738738738738738,222
medicine,4,bytedance_seed+deepseek_v4+kimi_k2+qwen_3,0.8167760225280778,0.6152837935987718,1.405554775977351,5.18913979587086,0.835,250,0.8651315789473685,228
medicine,4,bytedance_seed+gemini_pro+glm_46+gpt5_mini,0.8356720475079148,0.7040478703067706,1.2852877309274087,4.9144219064784025,0.8426666666666667,250,0.8888888888888888,153
medicine,4,bytedance_seed+gemini_pro+glm_46+kimi_k2,0.8267392060786601,0.7006543581996397,1.289506001136779,4.848434161385606,0.8483333333333333,250,0.8894230769230769,156
medicine,4,bytedance_seed+gemini_pro+glm_46+qwen_3,0.8208555946109666,0.649136321043001,1.3571241894282475,5.04765998012516,0.8393333333333334,250,0.8863636363636364,154
medicine,4,bytedance_seed+gemini_pro+gpt5_mini+kimi_k2,0.8261911607735817,0.6781716074666946,1.3181678897967244,4.951163402748711,0.85,250,0.8706140350877193,228
medicine,4,bytedance_seed+gemini_pro+gpt5_mini+qwen_3,0.820307549305888,0.6641622719861797,1.3366809098935792,4.9666479468380205,0.84,250,0.8565217391304348,230
medicine,4,bytedance_seed+gemini_pro+kimi_k2+qwen_3,0.8113747078766333,0.6607158740268471,1.3413152220845923,4.904106106347773,0.842,250,0.8453389830508474,236
medicine,4,bytedance_seed+glm_46+gpt5_mini+kimi_k2,0.8326232670201099,0.6618931834138172,1.3397285049149097,5.093056552009204,0.8453333333333333,250,0.8974358974358975,156
medicine,4,bytedance_seed+glm_46+gpt5_mini+qwen_3,0.8267396555524162,0.6379846713728284,1.3727052591150997,5.161260684582515,0.8346666666666667,250,0.8928571428571429,154
medicine,4,bytedance_seed+glm_46+kimi_k2+qwen_3,0.8178068141231618,0.6241575611282885,1.39252847316427,5.150660828074189,0.8306666666666667,250,0.8885350318471338,157
medicine,4,bytedance_seed+gpt5_mini+kimi_k2+qwen_3,0.8172587688180832,0.6358750217915132,1.3756931894809994,5.083336612633339,0.837,250,0.8576086956521739,230
medicine,4,claude_sonnet+deepseek_v4+gemini_pro+glm_46,0.8424294083094597,0.6763812554861105,1.3205051685865645,5.1151628146871575,0.8596666666666666,250,0.8839869281045751,153
